city,prop_id,facility_type,floor_area,site_eui
San Francisco,691,Multifamily Housing,450577,51.3
San Francisco,692,Office,61632,58.1
San Francisco,693,Multifamily Housing,114602,38.2
San Francisco,694,Office,26535,35.3
San Francisco,695,Office,578104,78.8
San Francisco,696,Multifamily Housing,79499,19.6
San Francisco,697,Office,49271,40.3
San Francisco,698,Office,33000,42.3
San Francisco,699,Multifamily Housing,70300,49.5
San Francisco,700,Office,19520,24.1
San Francisco,701,Office,270099,46.4
San Francisco,702,Office,41434,45
San Francisco,703,Office,10200,38.1
San Francisco,704,Multifamily Housing,196708,36.8
San Francisco,705,Office,84863,5.6
San Francisco,706,Office,327412,43.4
San Francisco,707,Office,29385,9.3
San Francisco,708,Multifamily Housing,341718,43.5
San Francisco,709,Multifamily Housing,74376,41.7
San Francisco,710,Multifamily Housing,100000,42.1
San Francisco,711,Office,32776,30.1
San Francisco,712,Office,46879,60.2
San Francisco,713,Office,73640,58.9
San Francisco,714,Office,31740,214.5
San Francisco,715,Office,14568,22.3
San Francisco,716,Multifamily Housing,243000,42.1
San Francisco,717,Multifamily Housing,88026,6.8
San Francisco,718,Office,110748,38.6
San Francisco,719,Office,62476,46.2
San Francisco,720,Office,27390,28.8
San Francisco,721,Multifamily Housing,248960,29.1
San Francisco,722,Multifamily Housing,452345,39
San Francisco,723,Multifamily Housing,109584,23.5
San Francisco,724,Office,25500,23.9
San Francisco,725,Multifamily Housing,333258,48.3
San Francisco,726,Multifamily Housing,45812,40.5
San Francisco,727,Multifamily Housing,57950,55.8
San Francisco,728,Office,89927,37
San Francisco,729,Office,30000,77.8
San Francisco,730,Office,117435,64.2
San Francisco,731,Office,486162,46.2
San Francisco,732,K-12 School,11500,26.8
San Francisco,733,Office,29925,39.5
San Francisco,734,Office,26665,33.3
San Francisco,735,Multifamily Housing,255094,21.3
San Francisco,736,Office,21323,42
San Francisco,737,Office,1203154,34.7
San Francisco,738,Office,103664,51.4
San Francisco,739,Multifamily Housing,62268,67.4
San Francisco,740,Office,41390,25.3
San Francisco,741,Multifamily Housing,102000,37.6
San Francisco,742,Office,48475,26.2
San Francisco,743,Multifamily Housing,84596,32.1
San Francisco,744,Multifamily Housing,79543,20.4
San Francisco,745,Office,33739,32.2
San Francisco,746,Office,23466,26
San Francisco,747,Office,85588,41.1
San Francisco,748,Office,16228,43
San Francisco,749,Office,560325,51.1
San Francisco,750,Office,94895,44.2
San Francisco,751,Office,178346,51.8
San Francisco,752,K-12 School,66929,19.7
San Francisco,753,Multifamily Housing,130565,36.2
San Francisco,754,Multifamily Housing,245775,79.7
San Francisco,755,Multifamily Housing,40828,106
San Francisco,756,Office,18130,57.2
San Francisco,757,Office,286510,41.4
San Francisco,758,Multifamily Housing,96271,61.7
San Francisco,759,Multifamily Housing,290259,26
San Francisco,760,Office,37137,43.4
San Francisco,761,Multifamily Housing,255871,19.4
San Francisco,762,Office,116050,56.4
San Francisco,763,Office,66000,60.2
San Francisco,764,Multifamily Housing,60000,66.7
San Francisco,765,Office,136297,139.7
San Francisco,766,Office,34343,47.1
San Francisco,767,Multifamily Housing,88825,141.1
San Francisco,768,Multifamily Housing,57948,31.6
San Francisco,769,Multifamily Housing,63732,56.9
San Francisco,770,Office,135371,50.2
San Francisco,771,Office,651168,32.3
San Francisco,772,Office,14719,54.4
San Francisco,773,Office,297551,61.3
San Francisco,774,Office,95832,19.5
San Francisco,775,Office,55853,58
San Francisco,776,Office,10936,31.9
San Francisco,777,Office,95955,57.7
San Francisco,778,Multifamily Housing,62520,24.1
San Francisco,779,Office,18000,136
San Francisco,780,Office,26160,60.6
San Francisco,781,Multifamily Housing,105728,23
San Francisco,782,Multifamily Housing,220000,30.2
San Francisco,783,Multifamily Housing,596373,56.5
San Francisco,784,Office,29309,161.3
San Francisco,785,Office,39933,64.3
San Francisco,786,K-12 School,12264,4
San Francisco,787,Office,38440,36.8
San Francisco,788,Multifamily Housing,90557,35.5
San Francisco,789,Office,15348,15.2
San Francisco,790,Office,17155,55.1
San Francisco,791,Office,55522,22.6
San Francisco,792,Office,19540,8.7
San Francisco,793,Multifamily Housing,149896,65.5
San Francisco,794,Office,282148,45.4
San Francisco,795,Multifamily Housing,58872,72.7
San Francisco,796,Office,222853,41.2
San Francisco,797,Office,72330,14.3
San Francisco,798,Multifamily Housing,146197,21.8
San Francisco,799,Office,24351,26.7
San Francisco,800,Multifamily Housing,245885,44.3
San Francisco,801,Multifamily Housing,152459,86.3
San Francisco,802,Office,40858,41.2
San Francisco,803,Office,71146,54.3
San Francisco,804,Office,22500,27.5
San Francisco,805,Multifamily Housing,277100,86.5
San Francisco,806,Multifamily Housing,91105,17.6
San Francisco,807,Office,132036,41.1
San Francisco,808,Office,228617,76.8
San Francisco,809,Multifamily Housing,99441,78.2
San Francisco,810,Office,24549,49.7
San Francisco,811,Office,17195,29.8
San Francisco,812,Office,15406,46.8
San Francisco,813,Office,70769,30.5
San Francisco,814,Office,122020,54.6
San Francisco,815,Multifamily Housing,76609,52.7
San Francisco,816,Multifamily Housing,132000,33
San Francisco,817,Office,498740,39.7
San Francisco,818,Multifamily Housing,325000,41.6
San Francisco,819,Multifamily Housing,76374,16.2
San Francisco,820,Office,63500,1.7
San Francisco,821,Office,13250,26.6
San Francisco,822,Multifamily Housing,64012,38.9
San Francisco,823,Multifamily Housing,102971,47.4
San Francisco,824,Office,52596,35.6
San Francisco,825,Office,16800,38.1
San Francisco,826,Multifamily Housing,81541,43.3
San Francisco,827,Multifamily Housing,145538,30.1
San Francisco,828,Multifamily Housing,60537,21.1
San Francisco,829,Multifamily Housing,56000,80.5
San Francisco,830,Multifamily Housing,151007,22.3
San Francisco,831,Multifamily Housing,106786,71.8
San Francisco,832,Office,15120,19.7
San Francisco,833,Office,20784,41.7
San Francisco,834,Office,76431,42.8
San Francisco,835,Multifamily Housing,54660,63.9
San Francisco,836,Office,21437,39.1
San Francisco,837,Office,18058,30.5
San Francisco,838,Multifamily Housing,90635,17.2
San Francisco,839,Multifamily Housing,225230,49.8
San Francisco,840,Office,691436,45.1
San Francisco,841,Office,22694,56.4
San Francisco,842,Office,46601,12.7
San Francisco,843,Office,1339547,73.3
San Francisco,844,Office,29064,21.6
San Francisco,845,Office,25000,46.6
San Francisco,846,Multifamily Housing,82173,58.4
San Francisco,847,Office,333669,63
San Francisco,848,Office,72180,28.6
San Francisco,849,Multifamily Housing,30000,44.6
San Francisco,850,Multifamily Housing,57263,36.5
San Francisco,851,Multifamily Housing,160000,21
San Francisco,852,Multifamily Housing,108250,29.2
San Francisco,853,Office,11690,23.5
San Francisco,854,Office,41622,21.5
San Francisco,855,Office,30480,22.1
San Francisco,856,Multifamily Housing,40305,59.8
San Francisco,857,Office,17544,30.4
San Francisco,858,Multifamily Housing,64464,17.2
San Francisco,859,Office,77284,43.4
San Francisco,860,Multifamily Housing,69629,71.2
San Francisco,861,Office,34265,18.3
San Francisco,862,Office,53743,44
San Francisco,863,Multifamily Housing,1019056,23.3
San Francisco,864,Office,29189,61.9
